	Time	Latitude	Longitude	Magnitude	Epicenter	Remarks	YYYY	MM	DD
594	10:36	27.8	85.16	4.1	Nuwakot	NSC	2015.0	5.0	4.0
595	10:33	27.79	85.16	4.0	Nuwakot	NSC	2015.0	5.0	4.0
596	09:54	27.97	85.21	4.2	Nuwakot	NSC	2015.0	5.0	4.0
597	07:00	27.69	85.99	4.3	Dolakha	NSC	2015.0	5.0	4.0
598	06:02	27.74	86.0	4.2	Dolakha	NSC	2015.0	5.0	4.0
599	04:59	27.75	85.87	4.2	Sindhupalchowk	NSC	2015.0	5.0	4.0
600	03:40	27.95	85.86	4.4	Sindhupalchowk	NSC	2015.0	5.0	4.0
601	02:34	27.79	86.23	4.7	Dolakha	NSC	2015.0	5.0	4.0
602	01:17	28.12	84.8	4.0	Gorkha	NSC	2015.0	5.0	4.0
603	29 AM	27.69	85.93	4.5	Sindhupalchowk	NSC	2015.0	5.0	3.0
604	10:46	27.94	84.83	4.5	Dhading	NSC	2015.0	5.0	3.0
605	39 PM	28.05	84.94	4.0	Dhading	NSC	2015.0	5.0	3.0
606	08:27	28.09	85.72	4.2	Sindhupalchowk	NSC	2015.0	5.0	3.0
607	08:00	27.98	84.87	4.1	Dhading	NSC	2015.0	5.0	3.0
608	06:58	27.89	85.73	4.0	Sindhupalchowk	NSC	2015.0	5.0	3.0
609	05:47	28.08	85.04	4.0	Gorkha	NSC	2015.0	5.0	3.0
610	05:20	27.8	85.11	4.9	Nuwakot	NSC	2015.0	5.0	3.0
611	11:20	28.24	84.76	5.1	Gorkha	NSC	2015.0	5.0	2.0
612	11:13	27.72	85.74	4.0	Sindhupalchowk	NSC	2015.0	5.0	2.0
613	09:32	27.93	85.5	4.2	Sindhupalchowk	NSC	2015.0	5.0	2.0
614	09:01	27.66	86.01	4.1	Dolakha	NSC	2015.0	5.0	2.0
615	05:55	27.74	86.28	4.3	Dolakha	NSC	2015.0	5.0	2.0
616	03:55	27.95	85.73	4.2	Sindhupalchowk	NSC	2015.0	5.0	2.0
617	12:58	27.7	85.98	4.2	Dolakha	NSC	2015.0	5.0	1.0
618	11:59	28.04	85.32	4.0	Rasuwa	NSC	2015.0	5.0	1.0
619	11:28	28.04	85.33	4.5	Rasuwa	NSC	2015.0	5.0	1.0
620	10:35	27.75	85.95	4.0	Sindhupalchowk	NSC	2015.0	5.0	1.0
621	08:27	27.88	85.87	4.2	Sindhupalchowk	NSC	2015.0	5.0	1.0
622	05:37	27.74	85.99	4.0	Dolakha	NSC	2015.0	5.0	1.0
623	02:56	27.68	85.3	4.0	Kathmandu	NSC	2015.0	5.0	1.0
624	11:19	27.92	85.87	4.3	Sindhupalchowk	NSC	2015.0	4.0	30.0
625	08:31	28.05	85.34	4.7	Rasuwa	NSC	2015.0	4.0	30.0
626	06:22	27.93	84.83	4.7	Dhading	NSC	2015.0	4.0	30.0
627	01:29	27.65	86.09	4.1	Dolakha	NSC	2015.0	4.0	30.0
628	11:01	28.19	84.8	4.4	Gorkha	NSC	2015.0	4.0	29.0
629	05:54	27.79	85.14	4.2	Nuwakot	NSC	2015.0	4.0	29.0
630	05:12	27.95	85.52	4.5	Sindhupalchowk	NSC	2015.0	4.0	29.0
631	04:49	27.93	85.63	4.0	Sindhupalchowk	NSC	2015.0	4.0	29.0
632	03:24	27.86	84.89	4.5	Dhading	NSC	2015.0	4.0	29.0
633	01:17	28.04	85.37	4.0	Nuwakot	NSC	2015.0	4.0	29.0
634	12:44	28.29	84.93	4.8	Gorkha	NSC	2015.0	4.0	28.0
635	12:08	27.96	85.55	4.0	Sindhupalchowk	NSC	2015.0	4.0	28.0
636	10:07	28.2	84.78	4.0	Gorkha	NSC	2015.0	4.0	28.0
637	08:40	27.76	85.8	4.0	Sindhupalchowk	NSC	2015.0	4.0	28.0
638	07:45	27.81	86.09	4.2	Dolakha	NSC	2015.0	4.0	28.0
639	05:05	28.1	85.49	4.9	Sindhupalchok	NSC	2015.0	4.0	28.0
640	05:03	27.88	85.88	4.2	Sindhupalchowk	NSC	2015.0	4.0	28.0
641	04:44	27.78	85.17	4.0	Nuwakot	NSC	2015.0	4.0	28.0
642	04:11	28.1	84.65	4.2	Gorkha	NSC	2015.0	4.0	28.0
643	03:12	27.89	85.76	4.2	Sindhupalchowk	NSC	2015.0	4.0	28.0
644	03:10	27.83	85.83	4.0	Sindhupalchowk	NSC	2015.0	4.0	28.0
645	02:59	27.92	85.51	4.2	Sindhupalchowk	NSC	2015.0	4.0	28.0
646	37 AM	27.75	85.2	4.1	Kathmandu	NSC	2015.0	4.0	27.0
647	39 AM	28.26	85.1	4.5	Rasuwa	NSC	2015.0	4.0	27.0
648	11:30	28.19	85.03	4.0	Dhading	NSC	2015.0	4.0	27.0
649	10:39	27.82	85.89	4.2	Sindhupalchowk	NSC	2015.0	4.0	27.0
650	10:05	27.93	85.86	4.0	Sindhupalchowk	NSC	2015.0	4.0	27.0
651	09:59	28.24	85.23	4.3	Rasuwa	NSC	2015.0	4.0	27.0
652	09:36	27.67	85.29	4.5	Kathmandu	NSC	2015.0	4.0	27.0
653	08:18	27.67	85.55	4.2	Kavrepalanchowk	NSC	2015.0	4.0	27.0
654	06:24	27.77	85.12	4.7	Nuwakot	NSC	2015.0	4.0	27.0
655	04:27	27.82	85.76	4.4	Sindhupalchowk	NSC	2015.0	4.0	27.0
656	04:17	27.57	85.74	4.5	Kavrepalanchowk	NSC	2015.0	4.0	27.0
657	04:15	27.56	85.73	4.2	Kavrepalanchowk	NSC	2015.0	4.0	27.0
658	03:17	27.8	85.12	4.0	Nuwakot	NSC	2015.0	4.0	27.0
659	15:27	27.77	85.91	4.5	Sindhupalchowk	NSC	2015.0	4.0	26.0
660	14:31	27.97	85.81	4.5	Sindhupalchowk	NSC	2015.0	4.0	26.0
661	12:43	27.71	85.43	4.6	Kathmandu	NSC	2015.0	4.0	26.0
662	12:14	27.94	85.55	4.1	Sindhupalchowk	NSC	2015.0	4.0	26.0
663	11:51	27.91	85.55	4.2	Sindhupalchowk	NSC	2015.0	4.0	26.0
664	10:43	28.26	85.02	4.8	Gorkha	NSC	2015.0	4.0	26.0
665	10:42	27.83	86.06	4.0	Dolakha	NSC	2015.0	4.0	26.0
666	10:35	28.04	85.5	4.5	Sindhupalchowk	NSC	2015.0	4.0	26.0
667	10:10	27.95	85.87	5.3	Sindhupalchowk	NSC	2015.0	4.0	26.0
668	10:08	27.67	85.3	4.0	Kathmandu	NSC	2015.0	4.0	26.0
669	09:47	27.65	85.97	4.0	Dolakha	NSC	2015.0	4.0	26.0
670	09:06	27.64	85.63	5.0	Kavre	NSC	2015.0	4.0	26.0
671	08:55	27.8	85.16	5.1	Nuwakot	NSC	2015.0	4.0	26.0
672	08:43	28.32	84.73	4.5	Gorkha	NSC	2015.0	4.0	26.0
673	08:42	28.31	84.97	4.5	Gorkha	NSC	2015.0	4.0	26.0
674	08:29	27.72	85.97	4.5	Sindhupalchowk	NSC	2015.0	4.0	26.0
675	08:17	27.79	85.15	4.0	Nuwakot	NSC	2015.0	4.0	26.0
676	07:09	27.84	86.05	6.9	Dolakha	NSC	2015.0	4.0	26.0
677	07:08	27.68	85.95	4.0	Dolakha	NSC	2015.0	4.0	26.0
678	06:56	27.89	85.6	5.0	Sindhupalchowk	NSC	2015.0	4.0	26.0
679	06:16	27.84	85.12	4.0	Nuwakot	NSC	2015.0	4.0	26.0
680	06:00	27.67	85.28	4.0	Kathmandu	NSC	2015.0	4.0	26.0
681	05:32	28.05	85.34	4.0	Rasuwa	NSC	2015.0	4.0	26.0
682	05:26	27.67	86.07	4.5	Dolakha	NSC	2015.0	4.0	26.0
683	05:25	27.69	85.25	4.0	Kathmandu	NSC	2015.0	4.0	26.0
684	05:01	27.99	85.02	5.5	Nuwakot	NSC	2015.0	4.0	26.0
685	02:52	27.82	85.8	4.8	Sindhupalchowk	NSC	2015.0	4.0	26.0
686	02:49	27.98	84.99	4.0	Gorkha	NSC	2015.0	4.0	26.0
687	02:25	27.79	86.0	4.8	Sindhupalchowk	NSC	2015.0	4.0	26.0
688	02:17	27.6	85.96	4.8	Sindhupalchowk	NSC	2015.0	4.0	26.0
689	02:14	28.24	84.82	4.3	Gorkha	NSC	2015.0	4.0	26.0
690	02:08	28.25	85.83	4.0	Rasuwa	NSC	2015.0	4.0	26.0
691	01:56	27.93	85.56	4.4	Sindhupalchowk	NSC	2015.0	4.0	26.0
692	01:52	28.14	84.71	4.2	Gorkha	NSC	2015.0	4.0	26.0
693	01:49	28.05	85.35	4.0	Rasuwa	NSC	2015.0	4.0	26.0
694	01:29	27.93	85.56	4.1	Sindhupalchowk	NSC	2015.0	4.0	26.0
695	01:22	27.94	86.05	5.0	Tibet	NSC	2015.0	4.0	26.0
696	01:12	27.75	85.94	5.3	Sindhupalchowk	NSC	2015.0	4.0	26.0
697	08 PM	27.87	85.8	4.1	Sindhupalchowk	NSC/RSC	2015.0	4.0	25.0
698	28 PM	28.29	85.16	4.6	Rasuwa	NSC/RSC	2015.0	4.0	25.0
699	23:46	27.78	85.98	4.1	Sindhupalchowk	NSC	2015.0	4.0	25.0
700	23:40	28.1	85.27	4.0	Rasuwa	NSC	2015.0	4.0	25.0
701	23:27	28.34	85.91	5.6	Tibet	NSC	2015.0	4.0	25.0
702	23:25	27.78	85.17	4.0	Nuwakot	NSC	2015.0	4.0	25.0
703	23:24	27.9	85.53	4.0	Sindhupalchowk	NSC	2015.0	4.0	25.0
704	23:19	27.77	85.83	4.1	Sindhupalchowk	NSC	2015.0	4.0	25.0
705	22:31	27.8	85.29	4.0	Nuwakot	NSC	2015.0	4.0	25.0
706	22:12	27.92	85.64	5.3	Sindhupalchowk	NSC	2015.0	4.0	25.0
707	21:02	27.95	85.56	4.2	Sindhupalchowk	NSC	2015.0	4.0	25.0
708	20:36	28.14	85.16	4.4	Rasuwa	NSC	2015.0	4.0	25.0
709	20:25	27.73	85.9	5.0	Sindhupalchowk	NSC	2015.0	4.0	25.0
710	20:08	28.05	85.25	4.1	Rasuwa	NSC	2015.0	4.0	25.0
711	19:55	27.73	85.9	4.7	Sindhupalchowk	NSC	2015.0	4.0	25.0
712	19:47	27.68	85.32	4.1	Kathmandu	NSC	2015.0	4.0	25.0
713	13:53	27.79	85.16	4.1	Nuwakot	NSC/RSC	2015.0	4.0	25.0
714	13:30	28.1	85.2	4.7	Rasuwa	NSC/RSC	2015.0	4.0	25.0
715	12:44	28.16	84.71	5.5	Gorkha	NSC/RSC	2015.0	4.0	25.0
716	12:39	27.82	86.05	4.5	Dolakha	NSC	2015.0	4.0	25.0
717	12:17	28.0	85.4	4.9	Nuwakot	NSC/RSC	2015.0	4.0	25.0
718	11:41	28.14	85.28	4.1	Rasuwa	NSC/RSC	2015.0	4.0	25.0
719	11:05	27.91	85.5	4.6	Sindhupalchowk	NSC/RSC	2015.0	4.0	25.0
720	10:40	27.86	85.85	4.0	Sindhupalchowk	NSC/RSC	2015.0	4.0	25.0
721	10:23	27.87	85.8	4.1	Sindhupalchowk	NSC	2015.0	4.0	25.0
722	09:43	28.29	85.16	4.6	Rasuwa	NSC	2015.0	4.0	25.0
723	09:30	28.0	85.6	5.5	Sindhupalchowk	NSC/RSC	2015.0	4.0	25.0
724	09:03	27.91	85.33	5.3	Nuwakot	NSC/RSC	2015.0	4.0	25.0
725	08:55	27.65	85.63	5.7	Kabre	NSC/RSC	2015.0	4.0	25.0
726	08:29	28.18	84.95	5.2	Gorkha	NSC/RSC	2015.0	4.0	25.0
727	08:21	27.6	86.09	4.5	Dolakha	NSC	2015.0	4.0	25.0
728	08:20	27.9	84.86	5.1	Dhading	NSC/RSC	2015.0	4.0	25.0
729	08:17	27.78	85.84	5.2	Sindhupalchowk	NSC/RSC	2015.0	4.0	25.0
730	07:47	27.99	85.71	5.1	Tibet	NSC	2015.0	4.0	25.0
731	07:21	27.69	86.02	4.9	Dolakha	NSC	2015.0	4.0	25.0
732	07:08	28.2	85.75	5.3	Rasuwa	NSC/RSC	2015.0	4.0	25.0
733	06:56	28.13	85.65	5.7	Rasuwa	NSC/RSC	2015.0	4.0	25.0
734	06:45	28.28	84.72	6.6	Gorkha	NSC/RSC	2015.0	4.0	25.0
735	06:38	28.41	85.8	5.5	Tibet	NSC	2015.0	4.0	25.0
736	06:11	28.24	84.75	7.6	Gorkha	NSC/RSC	2015.0	4.0	25.0
737	01:57	28.4	83.99	4.1	Kaski	NSC	2015.0	4.0	23.0
738	07:14	28.8	81.92	4.5	Jajarkot	NSC	2015.0	4.0	22.0
739	19:52	28.85	82.18	5.1	Jajarkot	NSC	2015.0	4.0	21.0
740	22:51	27.42	87.01	4.5	Bhojpur	NSC	2015.0	2.0	14.0
741	19:44	28.29	83.73	5.5	Kaski	NSC	2015.0	1.0	31.0
742	09:27	29.36	81.03	4.4	Doti	RSC	2015.0	1.0	22.0
743	01:26	29.07	81.51	4.5	Dailekh	NSC	2015.0	1.0	6.0
744	15:32	27.73	86.52	5.9	Solukhumbu	NSC	2014.0	12.0	18.0
745	15:49	28.25	84.94	4.5	Gorkha	NSC	2014.0	11.0	25.0
746	10:29	27.76	88.05	4.5	Taplejung	NSC	2014.0	9.0	17.0
747	17:57	29.45	85.64	5.9	Tibet	N?A	2014.0	8.0	3.0
748	16:37	29.73	80.93	4.2	Bajhang-Darchula border	NSC	2014.0	7.0	7.0
749	05:58	27.83	87.91	4.6	Taplejung	NSC	2014.0	7.0	4.0
750	02:46	28.23	84.09	4.1	Kaski	NSC	2014.0	5.0	25.0
751	18:36	28.32	84.73	4.3	Gorkha	NSC	2014.0	5.0	20.0
752	07:14	27.3	87.62	4.0	Taplejung	NSC	2014.0	4.0	23.0
753	17:22	29.29	81.26	4.2	Achham	NSC	2014.0	4.0	11.0
754	07:51	30.11	81.93	4.4	Humla	NSC	2014.0	3.0	31.0
755	06:47	29.56	81.68	4.3	Bajura	NSC	2013.0	11.0	3.0
756	01:37	27.36	87.37	4.3	Sankhuwasava	NSC	2013.0	10.0	28.0
757	21:43	30.08	81.74	4.5	Humla	NSC	2013.0	10.0	13.0
758	06:12	27.14	88.51	5.7	Sikkim	N/A	2013.0	10.0	3.0
759	14:35	30.25	81.55	4.4	Humla	NSC	2013.0	9.0	22.0
760	04:29	26.96	87.34	4.5	Dhankuta	NSC	2013.0	9.0	12.0
761	17:48	28.43	86.03	6.0	Tibet	N/A	2013.0	8.0	30.0
762	11:40	28.76	82.4	5.5	Rukum	NSC/RSC	2013.0	6.0	28.0
763	06:20	30.05	80.8	4.4	Darchula	NSC/RSC	2013.0	6.0	27.0
764	22:22	26.85	85.96	4.4	Dhanusha	NSC/RSC	2013.0	6.0	26.0
765	16:11	27.31	86.7	4.2	Northern Khotang	NSC	2013.0	6.0	9.0
766	06:04	29.74	81.6	4.5	Northern Bajura	NSC/RSC	2013.0	5.0	31.0
767	17:38	27.72	85.91	4.2	Sindhupalchok	NSC	2013.0	5.0	26.0
768	09:59	29.65	81.98	4.5	Western Mugu	NSC/RSC	2013.0	5.0	14.0
769	03:18	29.68	82.0	4.4	Mugu	NSC	2013.0	5.0	14.0
770	03:13	29.56	82.0	4.3	Mugu	NSC	2013.0	5.0	14.0
771	18:28	29.87	81.26	4.9	Northern Bajhang	NSC	2013.0	4.0	28.0
772	11:59	26.74	86.08	4.2	Dhanusha	NSC	2013.0	3.0	17.0
773	16:49	28.57	82.27	5.4	Rukum	NSC	2013.0	3.0	6.0
774	02:41	28.39	83.18	4.1	Baglung	NSC	2013.0	2.0	22.0
775	01:08	29.42	81.05	4.0	Bajhang	NSC	2013.0	2.0	7.0
776	20:59	29.48	81.26	4.5	Bajhang	NSC	2013.0	1.0	18.0
777	17:35	26.84	86.22	4.0	Siraha	NSC	2013.0	1.0	13.0
778	07:44	29.82	81.7	5.5	Northern part of Bajura	NSC/RSC	2013.0	1.0	9.0
779	17:42	29.41	81.0	4.7	Bajhang and Doti border	NSC/RSC	2013.0	1.0	2.0
780	06:05	28.27	82.84	4.5	Rolpa and Pyuthan border	NSC	2012.0	12.0	22.0
781	03:01	28.88	82.34	4.0	North East Jajarkot	NSC	2012.0	12.0	4.0
782	12:42	29.55	81.31	4.5	Bajhang	NSC	2012.0	11.0	12.0
783	18:39	29.51	81.13	5.6	Southern Bajhang	NSC/RSC	2012.0	11.0	11.0
784	06:56	27.95	87.86	4.5	Around Kanchanjunga	NSC	2012.0	10.0	22.0
785	09:45	28.59	82.41	4.4	Southern Rukum	NSC/RSC	2012.0	9.0	17.0
786	14:11	28.61	82.43	4.5	Southern Rukum	NSC/RSC	2012.0	8.0	30.0
787	19:54	28.4	82.79	4.3	Northern Rolpa	NSC/RSC	2012.0	8.0	29.0
788	08:31	28.73	81.81	4.4	Southeastern Dailekh	NSC/RSC	2012.0	8.0	28.0
789	12:17	28.38	82.66	4.4	Rolpa	NSC/RSC	2012.0	8.0	24.0
790	03:55	28.42	82.75	5.2	Rolpa-Rukum border region	NSC/RSC	2012.0	8.0	24.0
791	16:42	28.39	82.73	4.4	Rolpa	NSC/RSC	2012.0	8.0	23.0
792	16:30	28.38	82.84	5.6	Rolpa - Rukum border region	NSC/RSC	2012.0	8.0	23.0
793	01:53	27.77	88.13	4.2	Northern Taplejung	NSC	2012.0	8.0	6.0
794	12:05	28.55	82.37	4.2	Southern Rukum	NSC/RSC	2012.0	7.0	31.0
795	11:58	28.53	82.42	4.8	Southern Rukum	NSC/RSC	2012.0	7.0	31.0
796	11:50	28.58	82.48	5.0	Southern Rukum	NSC/RSC	2012.0	7.0	31.0
797	05:48	30.12	80.54	5.0	India (close to Darchula)	NSC/RSC	2012.0	7.0	28.0
798	17:23	29.43	81.03	4.9	Southern Bajhang	NSC	2012.0	7.0	11.0
799	07:54	27.27	88.05	4.0	Panchthar - Sikkim border	NSC	2012.0	7.0	1.0
800	16:15	28.99	81.58	4.2	Dailekh	NSC	2012.0	6.0	15.0
801	04:35	27.25	88.0	4.5	Panchthar - Sikkim border	NSC	2012.0	6.0	11.0
802	07:54	28.32	84.17	5.1	Kaski	NSC	2012.0	6.0	9.0
803	09:34	27.31	87.88	4.2	Taplejung	NSC	2012.0	5.0	30.0
804	23:13	28.5	82.06	4.2	Salyan	NSC/RSC	2012.0	4.0	17.0
805	02:52	29.55	81.24	4.3	Bajhang	NSC/RSC	2012.0	4.0	11.0
806	23:40	26.12	87.87	5.2	Jhapa-India Border Region	NSC	2012.0	3.0	27.0
807	20:36	28.7	82.02	4.7	Karkigaun-Jajarkot	N/A	2012.0	3.0	19.0
808	23:08	29.86	81.05	4.9	Bajhang-Darchula border	NSC	2012.0	2.0	26.0
809	22:56	29.71	81.02	4.4	Bajhang-Darchula border	NSC	2012.0	2.0	26.0
810	13:48	27.33	88.03	4.4	Taplejung	NSC	2012.0	2.0	14.0
811	13:41	27.38	88.11	4.5	Taplejung-Sikkim Border	NSC	2012.0	2.0	14.0
812	20:06	27.25	88.07	4.0	Panchthar	N/A	2012.0	2.0	5.0
813	04:07	26.84	86.43	4.0	Siraha	NSC	2012.0	1.0	24.0
814	00:46	29.73	81.91	4.6	Humla	NSC	2012.0	1.0	19.0
815	11:16	26.63	86.4	4.5	Siraha	NSC	2012.0	1.0	18.0
816	08:59	28.89	81.89	4.2	Dailekh	NSC	2012.0	1.0	11.0
817	02:10	29.62	81.53	4.0	Bajura	NSC	2011.0	12.0	30.0
818	21:35	27.73	88.16	4.6	Taplejung	NSC	2011.0	12.0	18.0
819	20:20	27.72	88.09	4.9	Taplejung	NSC	2011.0	12.0	14.0
820	22:57	27.83	88.13	4.2	Taplejung	NSC	2011.0	12.0	9.0
821	17:40	27.97	82.86	4.0	Pyuthan	NSC	2011.0	12.0	8.0
822	05:17	28.05	85.34	4.2	Rasuwa	NSC	2011.0	12.0	2.0
823	00:26	28.91	81.68	4.2	Dailekh	NSC	2011.0	11.0	23.0
824	00:06	27.7	86.1	4.0	Dolakha	NSC	2011.0	11.0	19.0
825	23:46	28.2	84.93	5.2	Gorkha	NSC	2011.0	11.0	13.0
826	18:07	27.94	85.55	4.1	Sindhupalchowk	NSC	2011.0	11.0	8.0
827	16:49	28.34	83.66	4.0	Parbat	NSC	2011.0	11.0	4.0
828	11:29	29.55	81.68	4.2	Bajura	NSC	2011.0	10.0	2.0
829	C:N/A	30.16	81.81	4.7	Humla	NSC	2011.0	10.0	1.0
830	C:N/A	27.78	88.32	6.8	Taplejung-Sikkim Border	NSC	2011.0	9.0	18.0
831	C:N/A	26.94	86.6	5.0	Udayapur	NSC	2011.0	8.0	27.0
832	C:N/A	28.15	82.53	4.4	Rolpa	NSC	2011.0	8.0	25.0
833	C:N/A	28.29	83.96	4.0	Kaski	NSC	2011.0	8.0	22.0
834	C:N/A	29.7	81.34	4.9	Bajhang	NSC	2011.0	8.0	19.0
835	C:N/A	28.21	84.31	4.0	Lamjung	NSC	2011.0	8.0	18.0
836	C:N/A	27.44	86.27	5.0	Ramechhap	NSC	2011.0	8.0	15.0
837	C:N/A	29.9	81.31	4.3	Bajhang	NSC	2011.0	8.0	9.0
838	C:N/A	27.35	86.35	4.0	Khotang	NSC	2011.0	8.0	2.0
839	C:N/A	27.19	86.76	4.2	Khotang	NSC	2011.0	7.0	29.0
840	C:N/A	27.28	87.3	4.5	Sankhuwasabha	NSC	2011.0	7.0	15.0
841	C:N/A	27.83	87.35	4.3	Sankhuwasabha	NSC	2011.0	6.0	18.0
842	C:N/A	30.24	81.48	4.2	Humla	NSC	2011.0	6.0	17.0
843	11:41	28.4	82.55	4.1	Rolpa	NSC	2011.0	6.0	11.0
844	04:42	28.41	82.66	4.2	Rolpa	NSC	2011.0	6.0	11.0
845	00:53	27.6	88.03	5.2	Taplejung	NSC	2011.0	6.0	3.0
846	C:N/A	27.93	85.61	4.1	Sindhupalchowk	NSC	2011.0	4.0	7.0
847	C:N/A	29.74	80.37	4.1	Darchula	NSC	2011.0	4.0	5.0
848	C:N/A	29.92	80.54	5.7	Darchula	NSC	2011.0	4.0	4.0
849	13:42	30.0	80.81	4.3	Darchula	NSC	2011.0	4.0	4.0
850	C:N/A	28.35	83.96	4.0	Kaski	NSC	2011.0	3.0	22.0
851	05:10	28.11	82.74	4.2	Pyuthan	NSC	2011.0	3.0	22.0
852	00:06	28.31	83.78	4.4	Kaski	NSC	2011.0	3.0	12.0
853	16:58	28.31	83.8	4.3	Kaski	NSC	2011.0	3.0	11.0
854	16:49	28.02	85.24	4.3	Rasuwa	NSC	2011.0	3.0	10.0
855	00:00	27.57	87.01	4.2	Sankhuwasabha	NSC	2011.0	2.0	22.0
856	C:N/A	27.47	87.01	4.7	Bhojpur-Sankhuwasabha border	NSC	2011.0	2.0	13.0
857	C:N/A	27.8	85.94	4.3	Sindhupalchowk	NSC	2011.0	1.0	18.0
858	C:N/A	30.03	81.97	4.1	Humla	NSC	2011.0	1.0	18.0
859	C:N/A	28.18	84.79	4.1	Gorkha	NSC	2010.0	12.0	18.0
860	C:N/A	29.57	81.699	4.2	Bajura	NSC	2010.0	12.0	5.0
861	C:N/A	26.93	85.79	4.4	Mahottari	NSC	2010.0	11.0	30.0
862	C:N/A	28.38	82.32	4.5	Salyan	NSC	2010.0	11.0	25.0
863	C:N/A	28.44	83.17	4.7	Baglung	NSC	2010.0	11.0	25.0
864	C:N/A	28.64	85.71	5.0	Tibet	NSC	2010.0	10.0	17.0
865	C:N/A	28.23	84.37	4.0	Lamjung	NSC	2010.0	9.0	1.0
866	C:N/A	29.4	81.38	4.5	Bajura	NSC	2010.0	6.0	13.0
867	C:N/A	28.01	86.77	4.0	Solukhumbu	NSC	2010.0	6.0	13.0
868	14:31	29.6	81.65	5.4	Bajura	NSC	2010.0	6.0	13.0
869	C:N/A	28.3	84.51	4.2	Lamjung	NSC	2010.0	5.0	13.0
870	00:10	27.75	86.36	4.0	Dolakha	NSC	2010.0	4.0	30.0
871	06:19	28.31	83.09	4.2	Baglung	NSC	2010.0	4.0	14.0
872	14:08	29.37	81.34	4.5	Bajura	NSC	2010.0	4.0	13.0
873	02:53	29.76	81.55	4.3	Bajura	NSC	2010.0	3.0	1.0
874	C:N/A	28.4	81.52	4.1	Baglung	NSC	2010.0	2.0	28.0
875	14:06	29.78	81.51	4.7	Bajhang	NSC	2010.0	2.0	25.0
876	C:N/A	26.79	86.08	4.1	Dhanusa	NSC	2010.0	2.0	17.0
877	C:N/A	28.37	83.97	4.1	Kaski	NSC	2010.0	1.0	18.0
878	C:N/A	29.6	81.51	4.6	Bajura	NSC	2009.0	12.0	16.0
879	C:N/A	28.28	84.4	4.1	Lamjung	NSC	2009.0	12.0	15.0
880	C:N/A	29.02	82.15	4.5	Jajarkot	NSC	2009.0	11.0	22.0
881	C:N/A	30.11	81.91	4.3	Humla	NSC	2009.0	11.0	8.0
882	C:N/A	27.87	87.94	4.0	Taplejung	NSC	2009.0	11.0	2.0
883	C:N/A	30.1	81.81	4.5	Humla	NSC	2009.0	11.0	1.0
884	C:N/A	28.73	83.11	4.1	Rukum	NSC	2009.0	10.0	29.0
885	C:N/A	29.81	82.05	4.3	Humla	NSC	2009.0	9.0	26.0
886	C:N/A	28.12	85.18	4.0	Rasuwa	NSC	2009.0	8.0	2.0
887	C:N/A	27.71	86.36	4.3	Dolakha	NSC	2009.0	7.0	12.0
888	C:N/A	27.43	87.35	4.2	Sankhuwasava	NSC	2009.0	5.0	14.0
