	Time	Latitude	Longitude	Magnitude	Epicenter	Remarks	YYYY	MM	DD
889	C:N/A	27.48	87.36	4.6	Sankhuwasava	NSC	2009.0	5.0	14.0
890	C:N/A	28.25	84.54	4.3	Lamjung	NSC	2009.0	4.0	13.0
891	C:N/A	28.3	84.55	4.0	Lamjung	NSC	2009.0	4.0	13.0
892	C:N/A	28.43	84.42	4.1	Lamjung	NSC	2009.0	3.0	12.0
893	C:N/A	27.41	87.8	4.5	Taplejung	NSC	2009.0	3.0	8.0
894	C:N/A	29.05	81.4	4.2	Achham	NSC	2009.0	1.0	23.0
895	C:N/A	27.9	88.04	4.2	Taplejung	NSC	2009.0	1.0	10.0
896	C:N/A	30.13	82.03	4.0	Humla	NSC	2008.0	12.0	29.0
897	C:N/A	30.09	81.9	4.5	Humla	NSC	2008.0	12.0	26.0
898	C:N/A	28.19	84.39	4.4	Lamjung	NSC	2008.0	12.0	23.0
899	C:N/A	30.1	81.91	4.4	Humla	NSC	2008.0	12.0	19.0
900	C:N/A	30.15	81.86	6.0	Humla	NSC	2008.0	12.0	8.0
901	C:N/A	27.32	87.99	5.4	Taplejung	NSC	2008.0	12.0	2.0
902	C:N/A	27.3	88.03	4.0	Taplejung	NSC	2008.0	12.0	2.0
903	C:N/A	27.3	87.99	4.0	Taplejung	NSC	2008.0	12.0	2.0
904	C:N/A	27.29	87.92	4.3	Taplejung	NSC	2008.0	12.0	2.0
905	C:N/A	27.34	87.92	4.1	Taplejung	NSC	2008.0	12.0	2.0
906	C:N/A	28.18	85.29	4.8	Rasuwa	NSC	2008.0	12.0	1.0
907	C:N/A	27.47	87.71	4.5	Taplejung	NSC	2008.0	10.0	7.0
908	C:N/A	28.4	83.01	4.1	Baglung	NSC	2008.0	9.0	10.0
909	C:N/A	28.18	85.29	4.4	Bajura	NSC	2008.0	8.0	2.0
910	C:N/A	27.98	85.73	4.8	Sindhupalchowk	NSC	2008.0	6.0	20.0
911	C:N/A	29.73	80.96	5.0	Darchula	NSC	2008.0	6.0	15.0
912	22:24	27.8	85.91	4.1	Sindhupalchowk	NSC	2008.0	6.0	2.0
913	19:10	28.33	83.33	4.3	Baglung	NSC	2008.0	5.0	20.0
914	15:35	27.5	87.52	4.2	Taplejung	NSC	2008.0	5.0	8.0
915	18:55	29.76	81.53	4.6	Bajhang-Bajura border	NSC	2008.0	3.0	17.0
916	00:00	29.67	81.76	4.4	Humla	NSC	2008.0	3.0	2.0
917	02:49	26.79	86.25	4.2	Siraha	NSC	2008.0	2.0	16.0
918	23:13	27.8	88.15	4.1	Taplejung	NSC	2008.0	2.0	14.0
919	13:37	27.37	86.53	4.1	Okhaldhunga	NSC	2008.0	1.0	15.0
920	18:18	28.05	85.28	4.1	Rasuwa	NSC	2007.0	12.0	1.0
921	C:N/A	28.2	84.45	4.5	Lamjung	NSC	2007.0	11.0	5.0
922	C:N/A	27.9	85.45	5.0	Nuwakot	NSC	2007.0	10.0	29.0
923	C:N/A	27.75	86.12	4.0	Dolakha	NSC	2007.0	10.0	12.0
924	C:N/A	28.05	85.33	4.2	Rasuwa	NSC	2007.0	9.0	7.0
925	C:N/A	27.72	86.26	4.1	Dolakha	NSC	2007.0	9.0	7.0
926	C:N/A	27.28	87.9	5.2	Taplejung	NSC	2007.0	8.0	11.0
927	C:N/A	27.84	85.69	4.1	Sindhupalchowk	NSC	2007.0	8.0	6.0
928	C:N/A	27.21	87.97	4.4	Panchthar	NSC	2007.0	8.0	3.0
929	C:N/A	27.24	87.02	4.0	Bhojpur	NSC	2007.0	8.0	3.0
930	C:N/A	27.2	87.04	4.3	Bhojpur	NSC	2007.0	8.0	3.0
931	C:N/A	27.24	87.03	4.5	Bhojpur	NSC	2007.0	8.0	3.0
932	C:N/A	29.49	81.91	4.6	Mugu	NSC	2007.0	8.0	1.0
933	C:N/A	27.27	87.02	4.1	Bhojpur	NSC	2007.0	7.0	30.0
934	C:N/A	28.08	85.3	4.0	Rasuwa	NSC	2007.0	7.0	7.0
935	C:N/A	27.83	84.91	4.3	Dhading	NSC	2007.0	6.0	17.0
936	C:N/A	27.44	83.89	4.2	Nepal-India Border	NSC	2007.0	6.0	4.0
937	04:17	27.5	88.08	4.6	Nepal-India Border	NSC	2007.0	5.0	16.0
938	C:N/A	29.47	81.73	4.5	Bajhang	NSC	2007.0	3.0	10.0
939	09:09	29.83	81.48	5.2	Bajhang	NSC	2007.0	2.0	15.0
940	20:10	28.35	83.43	4.2	Myagdi	NSC	2007.0	2.0	6.0
941	20:08	28.35	83.42	4.1	Myagdi	NSC	2007.0	2.0	6.0
942	07:57	29.99	81.05	4.1	Bajhang	NSC	2007.0	2.0	5.0
943	15:44	27.21	87.63	4.2	Tehrathum	NSC	2006.0	11.0	11.0
944	C:N/A	30.1	80.83	4.5	Darchula	NSC	2006.0	9.0	26.0
945	C:N/A	29.62	81.54	5.0	Bajura	NSC	2006.0	9.0	19.0
946	C:N/A	26.98	87.8	4.2	Illam	NSC	2006.0	9.0	17.0
947	C:N/A	29.05	83.6	4.3	Mustang	NSC	2006.0	8.0	30.0
948	C:N/A	27.89	85.7	4.3	Sindhupalchowk	NSC	2006.0	8.0	15.0
949	C:N/A	29.43	81.26	4.8	Bajhang	NSC	2006.0	5.0	5.0
950	C:N/A	27.91	85.83	4.6	Sindhupalchowk	NSC	2006.0	4.0	4.0
951	C:N/A	28.24	83.89	4.7	Baglung	NSC	2006.0	2.0	19.0
952	C:N/A	27.18	86.8	5.4	Khotang	NSC	2006.0	2.0	3.0
953	C:N/A	29.61	82.02	5.1	Mugu	NSC	2005.0	11.0	6.0
954	21:47	28.65	84.83	4.7	Gorkha	NSC	2005.0	10.0	31.0
955	05:51	29.59	82.2	5.4	Mugu	NSC	2005.0	10.0	31.0
956	23:32	29.45	81.94	5.3	Mugu	NSC	2005.0	10.0	29.0
957	13:14	27.31	87.22	5.5	Sankhuwasava	NSC	2005.0	8.0	28.0
958	23:53	27.98	85.51	4.2	Sindhupalchowk	NSC	2005.0	8.0	8.0
959	02:06	27.42	86.83	4.3	Solukhumbu	NSC	2005.0	7.0	27.0
960	C:N/A	27.28	87.89	4.5	Tibet	NSC	2005.0	6.0	14.0
961	C:N/A	27.69	87.7	4.1	Taplejung	NSC	2005.0	5.0	5.0
962	C:N/A	27.92	85.71	4.1	Sindhupalchowk	NSC	2005.0	4.0	15.0
963	C:N/A	29.35	81.88	4.2	Kalikot	NSC	2005.0	4.0	7.0
964	C:N/A	28.54	83.31	4.1	Myagdi	NSC	2005.0	4.0	4.0
965	C:N/A	28.56	83.18	4.1	Myagdi	NSC	2005.0	4.0	4.0
966	C:N/A	28.15	84.37	4.0	Lamjung	NSC	2005.0	3.0	29.0
967	C:N/A	28.04	84.74	4.0	Gorkha	NSC	2005.0	3.0	29.0
968	C:N/A	28.14	84.8	4.1	Gorkha	NSC	2005.0	3.0	29.0
969	C:N/A	28.11	84.77	4.4	Gorkha	NSC	2005.0	3.0	29.0
970	C:N/A	28.25	84.39	5.4	Lamjung	NSC	2005.0	3.0	19.0
971	C:N/A	28.27	84.39	5.0	Lamjung	NSC	2005.0	3.0	5.0
972	01:51	27.76	86.07	5.1	Dolakha	NSC	2005.0	2.0	8.0
973	C:N/A	29.81	81.04	4.5	Bajhang	NSC	2005.0	1.0	16.0
974	08:43	29.68	81.14	5.0	Bajhang	NSC	2005.0	1.0	16.0
975	21:21	27.76	86.2	4.2	Nagpa, Dolakaha	NSC	2004.0	12.0	27.0
976	C:N/A	29.9	81.63	4.3	Sain, Bajura	NSC	2004.0	12.0	26.0
977	10:39	28.26	84.67	4.1	Kharibot, Lamjung	NSC	2004.0	11.0	17.0
978	10:50	28.76	82.93	4.4	RahalGaun/Rukum	NSC	2004.0	11.0	9.0
979	10:25	26.82	86.55	4.1	Simle, Udayapur	NSC	2004.0	10.0	5.0
980	08:48	29.5	81.84	4.3	Shirkot, Mugu	NSC	2004.0	9.0	12.0
981	22:39	27.87	85.93	4.1	Listikot, Sindhupalchowk	NSC	2004.0	9.0	2.0
982	17:19	28.03	85.24	4.1	Kaseri, Rasuwa	NSC	2004.0	8.0	22.0
983	03:35	27.96	85.88	4.5	Listikot, Sindhupalchok	NSC	2004.0	7.0	20.0
984	C:N/A	28.32	84.06	4.6	Ghalegaun, Kaski	NSC	2004.0	7.0	16.0
985	C:N/A	28.58	89.97	4.3	Niseldhar, Baglung	NSC	2004.0	5.0	29.0
986	C:N/A	28.55	82.96	4.9	Niseldhar, Baglung	NSC	2004.0	5.0	29.0
987	C:N/A	28.59	82.98	4.3	Niseldhar, Baglung	NSC	2004.0	5.0	29.0
988	C:N/A	27.18	87.63	4.6	Isabun,Terathum	NSC	2004.0	3.0	31.0
989	C:N/A	27.67	87.82	4.1	Amjilesa, Taplejung	NSC	2004.0	3.0	17.0
990	C:N/A	27.61	87.8	4.7	Amjilesa, Taplejung	NSC	2004.0	2.0	18.0
991	C:N/A	29.67	80.88	4.3	Brahmajali, Bhajhang	NSC	2004.0	2.0	14.0
992	C:N/A	29.32	81.53	4.1	Tolideval, Bajura	NSC	2004.0	2.0	2.0
993	C:N/A	28.07	85.0	4.0	Darkha, Dhading	NSC	2004.0	1.0	7.0
994	13:40	27.77	86.05	4.1	Listikot, Sindhupalchok	NSC	2004.0	1.0	3.0
995	13:14	27.76	86.07	5.5	Listikot, Sindhupalchok	NSC	2004.0	1.0	3.0
996	C:N/A	27.06	87.97	4.2	Illam	NSC	2003.0	12.0	19.0
997	C:N/A	29.85	80.54	4.1	Darchula	NSC	2003.0	12.0	11.0
998	17:53	28.4	83.93	4.0	Kaski	NSC	2003.0	12.0	5.0
999	C:N/A	28.41	83.97	3.6	Kaski	NSC	2003.0	11.0	23.0
1000	C:N/A	28.3	83.88	4.4	Kaski	NSC	2003.0	11.0	23.0
1001	09:15	28.45	83.94	4.5	Kaski	NSC	2003.0	11.0	23.0
1002	05:07	28.44	83.9	5.0	Kaski	NSC	2003.0	11.0	22.0
1003	12:19	27.78	86.16	4.1	Dolakha	NSC	2003.0	11.0	5.0
1004	07:59	27.26	86.69	4.0	Khotang	NSC	2003.0	10.0	29.0
1005	03:40	27.52	87.85	4.6	Taplejung	NSC	2003.0	9.0	29.0
1006	00:45	29.0	81.95	4.3	Dailekh	NSC	2003.0	9.0	24.0
1007	C:N/A	27.99	86.03	4.2	Sidhupalchowk	NSC	2003.0	8.0	5.0
1008	C:N/A	29.51	82.1	4.4	Mugu	NSC	2003.0	8.0	2.0
1009	C:N/A	28.75	82.52	4.5	Did You feel it ?	Rukum	2003.0	7.0	28.0
1014	23:27	29.64	81.52	4.7	Bajura	RSC	2002.0	11.0	20.0
1015	18:59	28.28	83.94	4.0	Kaski	NSC	2002.0	10.0	11.0
1016	13:48	28.18	83.9	4.1	Kaski	NSC	2002.0	10.0	9.0
1017	14:37	28.98	80.74	4.1	Kailali	NSC	2002.0	9.0	9.0
1018	08:09	26.97	86.4	4.1	Udayapur	NSC	2002.0	8.0	11.0
1019	C:N/A	27.75	87.36	4.3	Sankhuwasava	NSC	2002.0	7.0	16.0
1020	C:N/A	27.17	84.82	4.1	Parsa	NSC	2002.0	7.0	2.0
1021	C:N/A	25.63	88.38	5.5	Bangladesh	NSC	2002.0	6.0	20.0
1022	C:N/A	28.23	84.86	4.0	Dhading	NSC	2002.0	6.0	13.0
1023	C:N/A	28.77	81.12	4.0	Kailali	RSC	2002.0	6.0	7.0
1024	C:N/A	28.86	80.75	4.0	Kailali	RSC	2002.0	6.0	5.0
1025	C:N/A	30.71	81.34	6.0	Tibet	NSC	2002.0	6.0	4.0
1026	14:56	28.79	80.53	4.0	Kanchanpur	NSC	2002.0	6.0	4.0
1027	17:35	27.67	86.67	5.2	Solukhumbu	NSC	2002.0	5.0	2.0
1028	09:56	26.87	86.31	4.0	Udayapur	NSC	2002.0	4.0	15.0
1029	07:23	27.46	86.14	4.0	Ramechhap	NSC	2002.0	4.0	9.0
1030	07:41	27.72	86.37	4.1	Dolakha	NSC	2002.0	2.0	3.0
1031	C:N/A	23.83	89.88	4.8	Bangaladesh	NSC	2001.0	12.0	19.0
1032	02:21	29.58	81.77	4.7	Mugu	RSC	2001.0	12.0	18.0
1033	C:N/A	29.59	81.77	4.5	Mugu	RSC	2001.0	11.0	28.0
1034	C:N/A	29.52	81.99	5.2	Mugu	RSC	2001.0	11.0	27.0
1035	C:N/A	29.63	81.79	5.7	Mugu	RSC	2001.0	11.0	27.0
1036	C:N/A	29.53	81.81	5.8	Mugu	RSC	2001.0	11.0	27.0
1037	C:N/A	29.56	81.46	4.7	Humla	RSC	2001.0	10.0	27.0
1038	C:N/A	26.98	87.78	4.8	Udayapur	NSC	2001.0	9.0	27.0
1039	C:N/A	29.821	80.644	5.0	Darchula	NSC	2001.0	9.0	13.0
1040	C:N/A	27.97	84.68	5.9	Gorkha	NSC	2001.0	7.0	16.0
1041	23:01	28.27	84.25	4.8	Lamjung	NSC	2001.0	7.0	16.0
1042	C:N/A	29.507	81.394	4.3	Bajhang	NSC	2001.0	7.0	11.0
1043	08:36	29.41	81.58	4.5	Bajura	RSC	2001.0	4.0	15.0
1044	C:N/A	27.806	86.171	4.8	Dolakha	NSC	2001.0	4.0	4.0
1045	C:N/A	24.173	69.853	7.0	Bhuj/India	NSC	2001.0	1.0	26.0
1046	C:N/A	27.84	87.71	4.1	Taplejung	NSC	2000.0	12.0	31.0
1047	C:N/A	28.071	85.334	4.5	Nuwakot	NSC	2000.0	9.0	2.0
1048	C:N/A	28.07	83.29	4.2	Arghanchi	NSC	2000.0	6.0	2.0
1049	C:N/A	27.76	87.55	4.2	Sankhuwasabha	NSC	2000.0	3.0	17.0
1050	C:N/A	29.77	81.41	4.2	Bajhang	NSC	2000.0	3.0	13.0
1051	C:N/A	27.99	87.42	5.0	Taplejung	NSC	2000.0	3.0	13.0
1052	C:N/A	27.73	87.71	5.1	Sankhuwasabha	NSC	2000.0	3.0	13.0
1053	C:N/A	28.617	82.314	5.1	Jajarkot	NSC	2000.0	2.0	26.0
1054	12:07	27.378	88.059	4.6	Taplejung	NSC	2000.0	1.0	25.0
1055	C:N/A	27.928	86.06	4.8	Sindhupalchowk	NSC	2000.0	1.0	20.0
1056	C:N/A	30.159	81.563	4.6	Humla	NSC	1999.0	12.0	11.0
1057	07:28	27.44	87.85	4.9	Taplejung	NSC	1999.0	9.0	20.0
1058	C:N/A	28.157	84.742	4.5	Gorkha	NSC	1999.0	8.0	25.0
1059	C:N/A	27.795	86.208	5.7	Dolakha	NSC	1999.0	8.0	10.0
1060	C:N/A	29.596	81.226	4.4	Bajhang	RSC	1999.0	4.0	7.0
1061	C:N/A	30.498	79.257	6.5	Chamauli/India	RSC	1999.0	3.0	28.0
1062	C:N/A	27.934	85.834	4.8	Sindhupalchowk	NSC	1999.0	3.0	19.0
1063	C:N/A	29.867	80.618	4.6	Darchula	RSC	1999.0	2.0	19.0
1064	C:N/A	28.61	83.348	4.7	Myagdi	NSC	1999.0	2.0	11.0
1065	C:N/A	27.859	87.814	5.4	Taplejung	NSC	1998.0	11.0	26.0
1066	C:N/A	28.077	85.66	4.9	Sindhupalchowk	NSC	1998.0	10.0	16.0
1067	22:57	27.35	88.36	5.0	Taplejung	NSC	1998.0	9.0	10.0
1068	21:35	27.84	87.0	4.6	Solukhumbu	NSC	1998.0	9.0	6.0
1069	21:16	27.78	86.96	4.0	Solukhumbu	NSC	1998.0	9.0	4.0
1070	C:N/A	27.873	86.964	5.6	Solukhumbu	NSC	1998.0	9.0	3.0
1071	14:31	27.77	87.85	4.5	Taplejung	NSC	1998.0	8.0	20.0
1072	C:N/A	29.551	81.247	5.1	Bajhang	NSC	1998.0	7.0	15.0
1073	04:36	29.37	81.34	4.8	Bajura	RSC	1998.0	7.0	15.0
1074	C:N/A	27.866	85.812	5.0	Sankhuwasabha	NSC	1998.0	6.0	27.0
1075	C:N/A	26.76	84.817	4.8	Parsa	NSC	1998.0	5.0	16.0
1076	C:N/A	29.41	82.38	4.7	Jumla	RSC	1998.0	5.0	10.0
1077	C:N/A	27.15	87.86	5.0	Panchthar	NSC	1998.0	2.0	28.0
1078	C:N/A	28.72	85.52	5.5	Tibet	NSC	1998.0	2.0	22.0
1079	C:N/A	27.59	88.19	4.6	Taplejung	NSC	1998.0	2.0	12.0
1080	C:N/A	27.19	86.85	5.0	Khotang	NSC	1997.0	12.0	8.0
1081	C:N/A	27.74	87.0	5.5	Solukhumbu	NSC	1997.0	11.0	27.0
1082	C:N/A	27.75	86.0	4.3	Dolakha	NSC	1997.0	11.0	26.0
1083	C:N/A	28.66	82.54	5.2	Rukum	RSC	1997.0	10.0	24.0
1084	12:06	28.52	82.4	5.2	salyan	NSC	1997.0	10.0	24.0
1085	C:N/A	27.65	86.41	4.8	Ramechhap	NSC	1997.0	10.0	11.0
1086	10:11	27.7	86.46	5.0	Ramechhap	NSC	1997.0	10.0	11.0
1087	02:35	28.38	81.48	4.0	Bardiya	RSC	1997.0	9.0	6.0
1088	06:26	28.93	81.73	4.1	Dailekh	RSC	1997.0	6.0	17.0
1089	C:N/A	28.68	82.58	4.5	Rukum	RSC	1997.0	5.0	28.0
1090	03:04	27.42	86.8	4.2	Solukhumbu	NSC	1997.0	5.0	26.0
1091	00:45	27.34	86.78	4.0	Khotang	NSC	1997.0	5.0	26.0
1092	C:N/A	23.71	80.47	6.0	India	NSC	1997.0	5.0	21.0
1093	16:21	27.7	87.78	4.2	Taplejung	NSC	1997.0	5.0	12.0
1094	15:37	29.34	80.64	4.2	Dadeldhura	RSC	1997.0	5.0	1.0
1095	07:19	27.63	86.58	4.1	Solukhumbu	NSC	1997.0	4.0	15.0
1096	C:N/A	27.5	87.746	4.6	Solukhumbu	NSC	1997.0	4.0	7.0
1097	13:00	27.47	86.67	5.1	Solukhumbu	NSC	1997.0	4.0	7.0
1098	07:10	27.97	85.26	4.3	Nuwakot	NSC	1997.0	3.0	29.0
1099	21:28	28.08	85.29	5.4	Rasuwa	NSC	1997.0	3.0	24.0
1100	09:29	26.89	86.35	5.2	Udayapur	NSC	1997.0	3.0	3.0
1101	C:N/A	29.52	81.33	4.4	Bajhang	RSC	1997.0	2.0	18.0
1102	06:55	29.22	81.73	4.1	kalikot	RSC	1997.0	2.0	18.0
1103	C:N/A	28.12	85.33	4.2	Rasuwa	NSC	1997.0	2.0	10.0
1104	20:06	28.04	85.31	5.0	Rasuwa	NSC	1997.0	2.0	10.0
1105	05:16	27.96	85.32	5.4	Nuwakot	NSC	1997.0	2.0	8.0
1106	14:10	27.96	85.28	4.1	Nuwakot	NSC	1997.0	2.0	6.0
1107	C:N/A	28.02	85.33	5.0	Rasuwa	NSC	1997.0	2.0	3.0
1108	C:N/A	28.09	85.29	4.7	Rasuwa	NSC	1997.0	2.0	3.0
1109	10:38	28.09	85.32	5.1	Rasuwa	NSC	1997.0	2.0	3.0
1110	00:43	28.01	85.34	4.7	Rasuwa	NSC	1997.0	2.0	3.0
1111	C:N/A	28.0	85.303	4.7	Rasuwa	NSC	1997.0	2.0	1.0
1112	05:55	28.01	85.32	5.0	Rasuwa	NSC	1997.0	2.0	1.0
1113	C:N/A	28.015	85.301	5.0	Rasuwa	NSC	1997.0	1.0	31.0
1114	C:N/A	28.078	85.286	5.8	Rasuwa	NSC	1997.0	1.0	31.0
1115	20:55	28.0	85.29	4.9	Rasuwa	NSC	1997.0	1.0	31.0
1116	20:42	28.03	85.33	4.2	Rasuwa	NSC	1997.0	1.0	31.0
1117	20:02	28.03	85.34	5.8	Rasuwa	NSC	1997.0	1.0	31.0
1118	C:N/A	29.785	80.588	5.6	Darchula	RSC	1997.0	1.0	5.0
1119	11:38	29.82	80.95	4.4	Darchula	RSC	1997.0	1.0	5.0
1120	C:N/A	27.005	86.561	4.5	Udayapur	NSC	1997.0	1.0	1.0
1121	07:09	26.94	86.54	4.4	Udayapur	NSC	1996.0	12.0	31.0
1122	11:08	27.22	86.91	5.7	Khotang	NSC	1996.0	12.0	30.0
1123	C:N/A	29.75	81.828	5.2	Humla	RSC	1996.0	12.0	29.0
1124	21:51	29.4	81.84	5.3	Kalikot	RSC	1996.0	12.0	29.0
1125	C:N/A	29.012	81.726	4.4	Dailekh	RSC	1996.0	12.0	22.0
1126	21:45	28.56	81.96	4.1	Surkhet	RSC	1996.0	12.0	22.0
1127	21:45	28.61	81.79	4.0	Surkhet	RSC	1996.0	12.0	22.0
1128	16:51	28.91	81.81	4.0	Dailekh	RSC	1996.0	12.0	22.0
1129	C:N/A	27.39	86.842	5.3	Solukhumbu	NSC	1996.0	12.0	3.0
1130	C:N/A	29.667	81.699	4.9	Humla	RSC	1996.0	11.0	8.0
1131	00:54	29.37	81.92	4.2	Kalikot	RSC	1996.0	11.0	8.0
1132	C:N/A	29.63	81.859	4.9	Mugu	RSC	1996.0	11.0	4.0
1133	20:43	29.51	81.77	4.2	Bajura	RSC	1996.0	11.0	4.0
1134	16:01	29.32	81.95	4.3	Jumla	RSC	1996.0	10.0	31.0
1135	21:57	29.17	81.09	4.1	Achham	RSC	1996.0	9.0	22.0
1136	19:03	30.11	81.64	4.4	Humla	RSC	1996.0	9.0	17.0
1137	22:10	29.9	81.69	4.1	Bajura	RSC	1996.0	9.0	16.0
1138	01:08	29.58	81.65	4.3	Bajura	RSC	1996.0	8.0	28.0
1139	13:05	27.19	88.01	4.2	Panchthar	NSC	1996.0	8.0	8.0
1140	06:25	29.45	81.94	4.0	Mugu	RSC	1996.0	7.0	28.0
1141	10:53	29.55	81.04	4.0	Bajhang	RSC	1996.0	7.0	14.0
1142	17:41	29.15	82.15	4.2	Jumla	RSC	1996.0	7.0	10.0
1143	08:19	27.38	86.9	4.4	Khotang	NSC	1996.0	5.0	27.0
1144	07:19	27.4	86.95	4.0	Bhojpur	NSC	1996.0	5.0	27.0
1145	C:N/A	27.935	87.705	5.3	Taplejung	NSC	1996.0	4.0	26.0
1146	22:37	26.9	86.36	4.0	Udayapur	NSC	1996.0	4.0	5.0
1147	C:N/A	27.122	86.766	4.8	Udayapur	NSC	1996.0	2.0	28.0
1148	08:11	27.12	86.77	4.5	Khotang	NSC	1996.0	2.0	28.0
1149	04:50	29.83	80.93	4.0	Darchula	RSC	1996.0	2.0	26.0
1150	22:31	29.74	81.36	4.1	Bajhang	RSC	1996.0	2.0	19.0
1151	22:28	29.79	81.36	4.0	Bajhang	RSC	1996.0	2.0	19.0
1152	10:56	29.37	80.37	5.0	Baitadi	RSC	1996.0	2.0	7.0
1153	00:35	28.06	84.26	4.4	Tanahun	NSC	1996.0	1.0	27.0
1154	19:02	27.55	86.27	4.1	Ramechhap	NSC	1995.0	12.0	24.0
1155	17:56	28.14	85.34	4.2	Rasuwa	NSC	1995.0	11.0	12.0
1156	11:33	28.76	83.72	4.2	Mustang	NSC	1995.0	10.0	27.0
1157	14:39	28.26	84.39	4.7	Lamjung	NSC	1995.0	10.0	4.0
1158	19:09	30.0	81.58	4.3	Humla	RSC	1995.0	8.0	8.0
1159	00:12	29.88	81.62	4.9	Bajura	RSC	1995.0	8.0	7.0
1160	09:53	29.99	81.57	4.0	Humla	RSC	1995.0	8.0	6.0
1161	05:21	30.0	81.6	4.0	Humla	RSC	1995.0	8.0	5.0
1162	03:05	30.04	81.54	5.0	Humla	RSC	1995.0	8.0	3.0
1163	00:36	28.81	80.45	4.2	Kanchanpur	RSC	1995.0	7.0	26.0
1164	09:12	28.02	86.78	4.1	Solukhumbu	NSC	1995.0	7.0	24.0
1165	06:39	27.4	87.96	4.2	Taplejung	NSC	1995.0	6.0	11.0
1166	12:55	29.43	81.71	4.5	Bajura	NSC	1995.0	6.0	5.0
1167	21:45	28.59	84.5	4.1	Manang	NSC	1995.0	5.0	9.0
1168	17:34	29.52	81.65	4.9	Bajura	RSC	1995.0	4.0	17.0
1169	01:32	29.39	81.83	5.5	Kalikot	RSC	1995.0	4.0	17.0
1170	21:21	29.3	81.8	4.1	Kalikot	RSC	1995.0	3.0	27.0
1171	15:15	29.96	80.78	4.1	Darchula	RSC	1995.0	2.0	28.0
1172	13:09	27.81	85.89	4.7	Sindhupalchok	NSC	1995.0	2.0	18.0
1173	04:32	29.46	81.07	4.0	Bajhang	RSC	1995.0	2.0	8.0
1174	08:20	27.14	87.74	4.1	Panchthar	NSC	1995.0	2.0	6.0
1175	13:56	29.22	82.25	4.4	Jumla	RSC	1995.0	1.0	30.0
1176	03:06	29.26	82.57	4.5	Dolpa	RSC	1995.0	1.0	30.0
1177	20:52	26.85	86.11	4.5	Dhanusha	NSC	1995.0	1.0	29.0
1178	17:20	29.08	81.73	4.3	Kalikot	RSC	1995.0	1.0	27.0
1179	06:13	27.9	87.8	4.0	Taplejung	NSC	1995.0	1.0	22.0
1180	06:33	28.35	83.44	4.3	Myagdi	NSC	1995.0	1.0	19.0
1181	13:38	27.9	84.99	4.2	Dhading	NSC	1994.0	12.0	21.0
1182	08:41	28.47	82.98	4.5	Baglung	NSC	1994.0	12.0	13.0
1183	20:32	27.79	85.82	4.1	Sindhupalchok	NSC	1994.0	12.0	9.0
1184	16:57	29.73	81.65	4.6	Bajura	RSC	1994.0	11.0	27.0
1185	08:40	29.77	80.7	4.4	Darchula	RSC	1994.0	11.0	7.0
1186	00:00	28.82	81.97	4.5	Jajarkot	RSC	1994.0	10.0	24.0
1187	07:50	28.82	82.22	4.5	Jajarkot	RSC	1994.0	10.0	22.0
1188	13:57	26.81	86.09	4.1	Dhanusha	NSC	1994.0	9.0	27.0
1189	19:59	26.92	86.62	4.0	Udayapur	NSC	1994.0	8.0	16.0
1190	08:32	27.82	86.19	5.1	Dolakha	NSC	1994.0	6.0	25.0
1191	13:25	29.8	82.41	4.5	Mugu	RSC	1994.0	5.0	25.0
1192	06:15	29.81	81.77	4.0	Bajura	RSC	1994.0	5.0	25.0
1193	18:45	28.52	83.03	4.4	Baglung	NSC	1994.0	5.0	3.0
1194	02:05	29.33	81.83	4.0	Kalikot	RSC	1994.0	3.0	8.0
